,science,name,birth_place,death_place,birth_date,death_date,works,link
583,Историки,Галина Леонтьевна Васильева-Шляпина,Хакасия Россия,,1948-05-08,,17,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0-%D0%A8%D0%BB%D1%8F%D0%BF%D0%B8%D0%BD%D0%B0,_%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0_%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
584,Историки,Руслан Сергеевич Васильевский,Кошки Куйбышевская Кошкинский район область,Россия Новосибирск,1933-05-27,2011-12-26,76,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%A0%D1%83%D1%81%D0%BB%D0%B0%D0%BD_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
585,Историки,Коля Васин,РСФСР Ленинград,Санкт-Петербург,1945-08-24,2018-08-29,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BD,_%D0%9A%D0%BE%D0%BB%D1%8F"
586,Историки,Эверхард Вассенберг,Рейн-Вестфалия Эммерих-ам-Райн Германия Северный,Рейн-Вестфалия Эммерих-ам-Райн Германия Северный,1610,1667,4,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D1%81%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3,_%D0%AD%D0%B2%D0%B5%D1%80%D1%85%D0%B0%D1%80%D0%B4"
587,Историки,Александр Юрьевич Ватлин,,,,,7,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%82%D0%BB%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
588,Историки,Сайид Габдульминанович Вахидов,Казанская Спасский волость уезд губерния,СССР,1887-05-31,1938-01-05,3,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%85%D0%B8%D0%B4%D0%BE%D0%B2,_%D0%A1%D0%B0%D0%B9%D0%B8%D0%B4_%D0%93%D0%B0%D0%B1%D0%B4%D1%83%D0%BB%D1%8C%D0%BC%D0%B8%D0%BD%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
589,Историки,Витольд Ващиковский,Польская Народная Республика Пётркув-Трыбунальский,,1957,,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%89%D0%B8%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B8%D1%82%D0%BE%D0%BB%D1%8C%D0%B4"
590,Историки,Александр Иванович Вдовин,СССР РСФСР Тамбовский район область Новосельцевский,,1941-11-11,,3,"https://ru.wikipedia.org/wiki/%D0%92%D0%B4%D0%BE%D0%B2%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D0%BA)"
591,Историки,Альбрехт Фридрих Вебер,Бреслау,Берлин,1825-02-17,1901-11-30,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B1%D0%B5%D1%80,_%D0%90%D0%BB%D1%8C%D0%B1%D1%80%D0%B5%D1%85%D1%82_%D0%A4%D1%80%D0%B8%D0%B4%D1%80%D0%B8%D1%85"
592,Историки,Георг Вебер,Бергцаберн,Гейдельберг,1808-02-10,1888-08-10,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B1%D0%B5%D1%80,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3"
593,Историки,Карл Вебер,Дрезден,Дрезден империя Лошвиц,1806,1879-07-19,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B1%D0%B5%D1%80,_%D0%9A%D0%B0%D1%80%D0%BB"
594,Историки,Карл Юлиус Вебер,Лангенбург,Купферцелль,1767-04-16,1832-06-20,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B1%D0%B5%D1%80,_%D0%9A%D0%B0%D1%80%D0%BB_%D0%AE%D0%BB%D0%B8%D1%83%D1%81"
595,Историки,Макс Вебер,Пруссия Эрфурт,Республика Мюнхен Веймарская,1864-04-21,1920-06-14,28,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B1%D0%B5%D1%80,_%D0%9C%D0%B0%D0%BA%D1%81"
596,Историки,Фридрих Христиан Вебер,Германия,Германия,1690,1739-08-17,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B1%D0%B5%D1%80,_%D0%A4%D1%80%D0%B8%D0%B4%D1%80%D0%B8%D1%85_%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%B8%D0%B0%D0%BD"
597,Историки,Евгений Владимирович Веймарн,Севастополь,СССР Москва,1905,1990,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B9%D0%BC%D0%B0%D1%80%D0%BD,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
598,Историки,Леонид Борисович Вейнберг,Империя Вильна Российская,Санкт-Петербург империя Российская,1849,1901,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B9%D0%BD%D0%B1%D0%B5%D1%80%D0%B3,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
599,Историки,Иван Иванович Вейцковский,Киевская империя Российская Черкассы губерния,Украинская СССР ССР Львов,1900-03-12,1977-11-02,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B9%D1%86%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
600,Историки,Ян Велевицкий,,,1566,1639,4,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B5%D0%B2%D0%B8%D1%86%D0%BA%D0%B8%D0%B9,_%D0%AF%D0%BD"
601,Историки,Атанасий-Григорий Великий,Украина Туринка,Италия Рим,1918-11-05,1982-12-24,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B8%D0%B9,_%D0%90%D1%82%D0%B0%D0%BD%D0%B0%D1%81%D0%B8%D0%B9-%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9"
602,Историки,Григорий Иванович Величко,Николаев Австрийская империя,СССР Харьков,1863-10-21,1935,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D1%87%D0%BA%D0%BE,_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
603,Историки,"Величко, Самуил Васильевич",,,,,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D1%87%D0%BA%D0%BE,_%D0%A1%D0%B0%D0%BC%D1%83%D0%B8%D0%BB_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
604,Историки,Гай Веллей Патеркул,Авеллино Италия Мирабелла-Эклано Кампания,,,,0,https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B9_%D0%92%D0%B5%D0%BB%D0%BB%D0%B5%D0%B9_%D0%9F%D0%B0%D1%82%D0%B5%D1%80%D0%BA%D1%83%D0%BB
605,Историки,Александр Фомич Вельтман,Санкт-Петербург империя Российская,Империя Москва Российская,1800,1870,30,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D1%8C%D1%82%D0%BC%D0%B0%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A4%D0%BE%D0%BC%D0%B8%D1%87"
