,science,name,birth_place,death_place,birth_date,death_date,age,works,link
46,Ветеринары,Николай Александрович Судаков,Череповец РСФСР,Киев,1922-09-28,2013-11-28,91.0,9,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
47,Ветеринары,Цэвэгийн Тойвго,Бурятия Российская империя,Монголия,1917,2000,83.0,7,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%B9%D0%B2%D0%B3%D0%BE,_%D0%A6%D1%8D%D0%B2%D1%8D%D0%B3%D0%B8%D0%B9%D0%BD"
48,Ветеринары,Александр Дмитриевич Третьяков,,Москва Россия,1929,2016,87.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B5%D1%82%D1%8C%D1%8F%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
49,Ветеринары,Василий Родионович Филиппов,Иркутской губернии,Иркутской губернии,1913-04-26,1993,80.0,5,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BB%D0%B8%D0%BF%D0%BF%D0%BE%D0%B2,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%A0%D0%BE%D0%B4%D0%B8%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
50,Ветеринары,Людвиг Франк,Германия,Германия,1834,1884,50.0,0,"https://ru.wikipedia.org/wiki/%D0%A4%D1%80%D0%B0%D0%BD%D0%BA,_%D0%9B%D1%8E%D0%B4%D0%B2%D0%B8%D0%B3"
51,Ветеринары,Мориц Генрих Фюрстенберг,Германский союз Берлин,Eldena Грайфсвальд Eldena,1818-05-15,1872-09-13,54.0,0,"https://ru.wikipedia.org/wiki/%D0%A4%D1%8E%D1%80%D1%81%D1%82%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3,_%D0%9C%D0%BE%D1%80%D0%B8%D1%86_%D0%93%D0%B5%D0%BD%D1%80%D0%B8%D1%85"
52,Ветеринары,Ахмед Гаффер Хегази,Египет Эль-Мансура,,1948-05-31,,71.0,14,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B5%D0%B3%D0%B0%D0%B7%D0%B8,_%D0%90%D1%85%D0%BC%D0%B5%D0%B4_%D0%93%D0%B0%D1%84%D1%84%D0%B5%D1%80"
53,Ветеринары,Любовь Михайловна Цветова,РСФСР Нагайбакский Челябинская район СССР область Придорожный,,1954-08-30,,65.0,0,"https://ru.wikipedia.org/wiki/%D0%A6%D0%B2%D0%B5%D1%82%D0%BE%D0%B2%D0%B0,_%D0%9B%D1%8E%D0%B1%D0%BE%D0%B2%D1%8C_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0"
54,Ветеринары,Владимир Петрович Шишков,Ивица Тульская СССР губерния,РФ Москва,1927-05-24,2001,74.0,10,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B8%D1%88%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
55,Ветеринары,Огюст Шово,Вильнёв-ла-Гвиар,Париж Франция,1827-11-23,1917-01-04,89.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%BE%D0%B2%D0%BE,_%D0%9E%D0%B3%D1%8E%D1%81%D1%82"
56,Ветеринары,"Яблочник, Любовь Марковна","Брянск, СССР","США Нью-Йо́рк,",1928,2013-09-22,85.0,1,"https://ru.wikipedia.org/wiki/%D0%AF%D0%B1%D0%BB%D0%BE%D1%87%D0%BD%D0%B8%D0%BA,_%D0%9B%D1%8E%D0%B1%D0%BE%D0%B2%D1%8C_%D0%9C%D0%B0%D1%80%D0%BA%D0%BE%D0%B2%D0%BD%D0%B0"
