,science,name,birth_place,death_place,birth_date,death_date,age,works,link
31,Правоведы,Николай Павлович Иванов,Симбирская губерния,Москва Российская империя,1839,1903,64.0,0,"https://ru.wikipedia.org/wiki/%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D1%8E%D1%80%D0%B8%D1%81%D1%82)"
32,Правоведы,Владимир Борисович Исаков,Нижний СССР область Тагил Свердловская,,1950-03-17,,69.0,0,"https://ru.wikipedia.org/wiki/%D0%98%D1%81%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
33,Правоведы,Пётр Евгеньевич Казанский,Неизвестно,Одесса,1866-05-16,1947,81.0,18,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B7%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9F%D1%91%D1%82%D1%80_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
34,Правоведы,Генрих Канизий,Гелдерланд Нидерланды Неймеген,Бавария Верхняя Ингольштадт,1562,1610-09-02,48.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D0%B8%D0%B7%D0%B8%D0%B9,_%D0%93%D0%B5%D0%BD%D1%80%D0%B8%D1%85"
35,Правоведы,Владимир Игоревич Карпец,Ленинград СССР,Москва Россия,1954-12-12,2017-01-27,62.0,135,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%BF%D0%B5%D1%86,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%B8%D1%87"
36,Правоведы,Игорь Иванович Карпец,Петроград,Москва,1921-06-19,1993-05-14,71.0,11,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%BF%D0%B5%D1%86,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
37,Правоведы,Юрий Квеленков,ССР Украинская Киев СССР,,1959-01-18,,60.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B2%D0%B5%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
38,Правоведы,Иван Кириллович Кирилов,Российская империя,Провинция Симбирская губерния империя Российская Казанская Самара,1695,1737-04-14,42.0,1,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BE%D0%B2,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
39,Правоведы,Александр Филиппович Клейнман,Бессарабская губерния империя Российская Кишинёв,Москва,1889-04-12,1974,85.0,1,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B5%D0%B9%D0%BD%D0%BC%D0%B0%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A4%D0%B8%D0%BB%D0%B8%D0%BF%D0%BF%D0%BE%D0%B2%D0%B8%D1%87"
40,Правоведы,Оксана Михайловна Козырь,Москва СССР,,1961,,59.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B7%D1%8B%D1%80%D1%8C,_%D0%9E%D0%BA%D1%81%D0%B0%D0%BD%D0%B0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0"
