,science,name,birth_place,death_place,birth_date,death_date,age,works,link
578,Геологи,Николас Шеклтон,Лондон Великобритания Кенсингтон Челси Англия и Большой,Англия Кембридж Великобритания,1937-06-23,2006-01-24,68.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%BA%D0%BB%D1%82%D0%BE%D0%BD,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%81"
579,Геологи,Валерий Александрович Шерстнёв,РСФСР СССР область Советск Кировская,,1950-10-24,,69.0,5,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%80%D1%81%D1%82%D0%BD%D1%91%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
580,Геологи,Александр Андреевич Шмелёв,СССР,СССР,1906,1993,87.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%BC%D0%B5%D0%BB%D1%91%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
581,Геологи,Николай Генрихович Шмидт,Одесса,Москва,1909-05-19,1982,73.0,4,"https://ru.wikipedia.org/wiki/%D0%A8%D0%BC%D0%B8%D0%B4%D1%82,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%93%D0%B5%D0%BD%D1%80%D0%B8%D1%85%D0%BE%D0%B2%D0%B8%D1%87"
582,Геологи,Фёдор Богданович (Фридрих Карл) Шмидт,Лифляндская Российская империя губерния,Российская Санкт-Петербург империя,1832,1908,76.0,8,"https://ru.wikipedia.org/wiki/%D0%A8%D0%BC%D0%B8%D0%B4%D1%82,_%D0%A4%D1%91%D0%B4%D0%BE%D1%80_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
583,Геологи,Джек Шмитт,США Санта Рита,,1935,,85.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%BC%D0%B8%D1%82%D1%82,_%D0%A5%D0%B0%D1%80%D1%80%D0%B8%D1%81%D0%BE%D0%BD"
584,Геологи,Генрих Семёнович Штейнберг,РСФСР Ленинград СССР,,1935-02-13,,84.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D1%82%D0%B5%D0%B9%D0%BD%D0%B1%D0%B5%D1%80%D0%B3,_%D0%93%D0%B5%D0%BD%D1%80%D0%B8%D1%85_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
585,Геологи,Альфонс Штюбель,Королевство Саксония союз Германский Лейпциг,Дрезден Германская империя,1835-07-26,1904-11-10,69.0,7,"https://ru.wikipedia.org/wiki/%D0%A8%D1%82%D1%8E%D0%B1%D0%B5%D0%BB%D1%8C,_%D0%90%D0%BB%D1%8C%D1%84%D0%BE%D0%BD%D1%81"
586,Геологи,Александр Фёдорович Щербаков,,Россия Иркутск,1932-02-14,2002-09-28,70.0,0,"https://ru.wikipedia.org/wiki/%D0%A9%D0%B5%D1%80%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B3%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3)"
587,Геологи,Владимир Николаевич Щукин,СССР область НО Кудымкар (РСФСР) Уральская Коми-Пермяцкий,Россия Иркутск,1929-05-28,2017-03-15,87.0,0,"https://ru.wikipedia.org/wiki/%D0%A9%D1%83%D0%BA%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
588,Геологи,Иоганн Христофор Эйзелен,Германия,Германский союз Берлин,1752,1816-05-04,64.0,0,"https://ru.wikipedia.org/wiki/%D0%AD%D0%B9%D0%B7%D0%B5%D0%BB%D0%B5%D0%BD,_%D0%98%D0%BE%D0%B3%D0%B0%D0%BD%D0%BD_%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%84%D0%BE%D1%80"
589,Геологи,Жан Батист Арман Луи Леонс Эли де Бомон,Мезидон-Канон,Мезидон-Канон,1798-09-25,1874-09-21,75.0,0,"https://ru.wikipedia.org/wiki/%D0%AD%D0%BB%D0%B8_%D0%B4%D0%B5_%D0%91%D0%BE%D0%BC%D0%BE%D0%BD,_%D0%96%D0%B0%D0%BD_%D0%91%D0%B0%D1%82%D0%B8%D1%81%D1%82_%D0%90%D1%80%D0%BC%D0%B0%D0%BD_%D0%9B%D1%83%D0%B8_%D0%9B%D0%B5%D0%BE%D0%BD%D1%81"
