,science,name,birth_place,death_place,birth_date,death_date,works,link
470,Физики,Асен Дацев,Болгария Каменар Княжество,София,1911-02-14,1994-02-12,7,"https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D1%86%D0%B5%D0%B2,_%D0%90%D1%81%D0%B5%D0%BD"
471,Физики,Александр Викторович Дворкович,Москва,,1967-02-19,,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B2%D0%BE%D1%80%D0%BA%D0%BE%D0%B2%D0%B8%D1%87,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
472,Физики,Луи де Бройль,Дьеп Франция,Лувесьен,1892-08-15,1987-03-19,64,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5_%D0%91%D1%80%D0%BE%D0%B9%D0%BB%D1%8C,_%D0%9B%D1%83%D0%B8"
473,Физики,Ян Хендрик де Бур,Нидерланды ru Дренте Руинен,Гаага Нидерланды,1899-03-19,1971-04-26,9,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5_%D0%91%D1%83%D1%80,_%D0%AF%D0%BD_%D0%A5%D0%B5%D0%BD%D0%B4%D1%80%D0%B8%D0%BA"
474,Физики,Микеле Стефано Де Росси,Папская область Рим,Рокка-ди-Папа Лацио Италия Рим,1834-10-30,1898-10-23,5,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5_%D0%A0%D0%BE%D1%81%D1%81%D0%B8,_%D0%9C%D0%B8%D0%BA%D0%B5%D0%BB%D0%B5_%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD%D0%BE"
475,Физики,Алексей Викторович Дедов,СССР Россия СССР Россия,,1973-10-19,,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%B4%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
476,Физики,Джон Теофил Дезагюлье,Франция Ла-Рошель,Лондон,1683-03-12,1744-02-29,8,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%B7%D0%B0%D0%B3%D1%8E%D0%BB%D1%8C%D0%B5,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%A2%D0%B5%D0%BE%D1%84%D0%B8%D0%BB"
477,Физики,Шарль-Бернар Дезорм,Дижон,Вербери,1777-06-03,1862-08-30,1,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%B7%D0%BE%D1%80%D0%BC,_%D0%A8%D0%B0%D1%80%D0%BB%D1%8C-%D0%91%D0%B5%D1%80%D0%BD%D0%B0%D1%80"
478,Физики,Реймонд Дейвис младший,Вашингтон США,Пойнт Блу США,1914-10-14,2006-05-31,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%B9%D0%B2%D0%B8%D1%81,_%D0%A0%D0%B5%D0%B9%D0%BC%D0%BE%D0%BD%D0%B4"
479,Физики,Рене Декарт,Турень Королевство Лаэ Франция,Королевство Стокгольм Швеция,1596-03-31,1650-02-11,72,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BA%D0%B0%D1%80%D1%82,_%D0%A0%D0%B5%D0%BD%D0%B5"
480,Физики,Ханс Георг Демельт,Республика Веймарская Гёрлиц,Сиэтл Вашингтон США,1922-09-09,2017-03-07,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D0%B5%D0%BB%D1%8C%D1%82,_%D0%A5%D0%B0%D0%BD%D1%81_%D0%93%D0%B5%D0%BE%D1%80%D0%B3"
481,Физики,Лидия Ивановна Дёмкина,Санкт-Петербург империя Российская,Санкт-Петербург Россия,1900,1994-03-29,8,"https://ru.wikipedia.org/wiki/%D0%94%D1%91%D0%BC%D0%BA%D0%B8%D0%BD%D0%B0,_%D0%9B%D0%B8%D0%B4%D0%B8%D1%8F_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
482,Физики,Сергей Петрович Денисов,Москва,,1937,,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BD%D0%B8%D1%81%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
483,Физики,Юрий Николаевич Денисюк,Сочи СССР,Санкт-Петербург Федерация Российская,1927-07-27,2006-05-14,4,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BD%D0%B8%D1%81%D1%8E%D0%BA,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
484,Физики,Эммануэль Десурвир,Булонь-Бийанкур,,1955,,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D1%81%D1%83%D1%80%D0%B2%D0%B8%D1%80,_%D0%AD%D0%BC%D0%BC%D0%B0%D0%BD%D1%83%D1%8D%D0%BB%D1%8C"
485,Физики,Владимир Никитич Детинко,СССР,Томск Россия,1924-10-30,2004,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D1%82%D0%B8%D0%BD%D0%BA%D0%BE,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B8%D1%87"
486,Физики,Айвар Джайевер,Берген Норвегия,,1929,,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%B0%D0%B9%D0%B5%D0%B2%D0%B5%D1%80,_%D0%90%D0%B9%D0%B2%D0%B0%D1%80"
487,Физики,Джайнендра Джайн,Индия Раджастхан,,1960,,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%B0%D0%B9%D0%BD,_%D0%94%D0%B6%D0%B0%D0%B9%D0%BD%D0%B5%D0%BD%D0%B4%D1%80%D0%B0"
488,Физики,Риккардо Джаккони,Италия Генуя,Калифорния США Сан-Диего,1931-10-06,2018-12-09,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%B0%D0%BA%D0%BA%D0%BE%D0%BD%D0%B8,_%D0%A0%D0%B8%D0%BA%D0%BA%D0%B0%D1%80%D0%B4%D0%BE"
489,Физики,Эмил Стефанов Джаков,Свиштов,София Болгария,1908,1978-09-15,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%AD%D0%BC%D0%B8%D0%BB"
490,Физики,Реджинальд Уильям Джеймс,Лондон Великобритания,ЮАР Кейптаун,1891,1964,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%B5%D0%B9%D0%BC%D1%81,_%D0%A0%D0%B5%D0%B4%D0%B6%D0%B8%D0%BD%D0%B0%D0%BB%D1%8C%D0%B4_%D0%A3%D0%B8%D0%BB%D1%8C%D1%8F%D0%BC"
491,Физики,Брайан Дэвид Джозефсон,Уэльс Кардифф Великобритания,,1940-01-04,,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%BE%D0%B7%D0%B5%D1%84%D1%81%D0%BE%D0%BD,_%D0%91%D1%80%D0%B0%D0%B9%D0%B0%D0%BD_%D0%94%D1%8D%D0%B2%D0%B8%D0%B4"
492,Физики,Саджив Джон,Канада,,1957,,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%BE%D0%BD,_%D0%A1%D0%B0%D0%B4%D0%B6%D0%B8%D0%B2"
493,Физики,Джеймс Прескотт Джоуль,Великобритания Солфорд,Сэйл (Большой Манчестер) Чешир Англия Великобритания,1818-12-24,1889-10-11,32,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%BE%D1%83%D0%BB%D1%8C,_%D0%94%D0%B6%D0%B5%D0%B9%D0%BC%D1%81"
494,Физики,Джеймс Джурин,Лондон Великобритания,Лондон Великобритания,1684-12-15,1750-03-29,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D1%83%D1%80%D0%B8%D0%BD,_%D0%94%D0%B6%D0%B5%D0%B9%D0%BC%D1%81"
495,Физики,Джузеппе Дзамбони,Венеция Арбиццано (провинция) Верона,Венеция Верона Италия,1776-06-01,1846-07-25,8,"https://ru.wikipedia.org/wiki/%D0%94%D0%B7%D0%B0%D0%BC%D0%B1%D0%BE%D0%BD%D0%B8,_%D0%94%D0%B6%D1%83%D0%B7%D0%B5%D0%BF%D0%BF%D0%B5"
496,Физики,Евгений Михайлович Дианов,СССР Тёпло-Огарёвский Тульская район область,Россия Москва,1936-01-31,2019-01-30,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
497,Физики,Алексей Николаевич Диденко,СССР Россия СССР Россия,,1954,,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D0%B4%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87_(%D0%B3%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3)"
498,Физики,Геннадий Иванович Димов,АССР Кудара Бурят-Монгольская,Новосибирск,1927-12-27,2016-08-18,1,"https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
499,Физики,Герберт Дингл,Лондон,Кингстон-апон-Халл,1890,1978,1,"https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D0%BD%D0%B3%D0%BB,_%D0%93%D0%B5%D1%80%D0%B1%D0%B5%D1%80%D1%82"
500,Физики,Игорь Михайлович Дмитренко,Украинская Харьков ССР,Харьков Украина,1928-07-24,2009-05-17,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
501,Физики,Владимир Владимирович Дмитриев,Казань,,1957-10-12,,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
502,Физики,Владимир Самсонович Днепровский,Москва,,1940,,3,"https://ru.wikipedia.org/wiki/%D0%94%D0%BD%D0%B5%D0%BF%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A1%D0%B0%D0%BC%D1%81%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
503,Физики,Добиаш Александр Антонович,Империя Российская,СССР,1875-09-28,1932-09-12,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%B1%D0%B8%D0%B0%D1%88,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
504,Физики,Сергей Георгиевич Добронравов,Империя Москва Российская,СССР Москва,1894,1970,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%B1%D1%80%D0%BE%D0%BD%D1%80%D0%B0%D0%B2%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
505,Физики,Роланд Львович Добрушин,Ленинград,Россия Москва,1929-07-20,1995-11-12,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%B1%D1%80%D1%83%D1%88%D0%B8%D0%BD,_%D0%A0%D0%BE%D0%BB%D0%B0%D0%BD%D0%B4_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
506,Физики,Михаил Осипович Доливо-Добровольский,Империя Царскосельский Российская Санкт-Петербургская уезд Гатчина губерния,Баден Веймарская республика Гейдельберг Республика,1862-01-02,1919-11-15,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BB%D0%B8%D0%B2%D0%BE-%D0%94%D0%BE%D0%B1%D1%80%D0%BE%D0%B2%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9E%D1%81%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87"
507,Физики,Джон Доллонд,Лондон,Лондон Великобритания,1706-06-21,1761-12-10,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BB%D0%BB%D0%BE%D0%BD%D0%B4,_%D0%94%D0%B6%D0%BE%D0%BD"
508,Физики,Фридрих Эрнст Дорн,Гутштадт,Пруссия Мерзебург империя округ Саксония Германская административный королевство Галле,1848-07-27,1916-12-16,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D1%80%D0%BD,_%D0%A4%D1%80%D0%B8%D0%B4%D1%80%D0%B8%D1%85_%D0%AD%D1%80%D0%BD%D1%81%D1%82"
509,Физики,Антон Григорьевич Дорошевский,Империя Российская,Республика Москва Российская,1868,1917-09-27,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D1%80%D0%BE%D1%88%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BD%D1%82%D0%BE%D0%BD_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
510,Физики,Яков Григорьевич Дорфман,Санкт-Петербург империя Российская,СССР РСФСР Ленинград,1898-03-26,1974,13,"https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D1%80%D1%84%D0%BC%D0%B0%D0%BD,_%D0%AF%D0%BA%D0%BE%D0%B2_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
511,Физики,Гильяри Моисеевич Драбкин,Могилёв Белорусская ССР,Могилёв Белорусская ССР,1922-12-23,2014-06-27,0,"https://ru.wikipedia.org/wiki/%D0%94%D1%80%D0%B0%D0%B1%D0%BA%D0%B8%D0%BD,_%D0%93%D0%B8%D0%BB%D1%8C%D1%8F%D1%80%D0%B8_%D0%9C%D0%BE%D0%B8%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
512,Физики,Драган Григорий Сильвестрович,Перелёты Одесская с. обл. р-н Балтский,,1949-01-15,,10,"https://ru.wikipedia.org/wiki/%D0%94%D1%80%D0%B0%D0%B3%D0%B0%D0%BD,_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9_%D0%A1%D0%B8%D0%BB%D1%8C%D0%B2%D0%B5%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
513,Физики,Сидни Дрелл,США Нью-Джерси Атлантик-Сити,Калифорния США Пало-Алто,1926-09-13,2016-12-21,6,"https://ru.wikipedia.org/wiki/%D0%94%D1%80%D0%B5%D0%BB%D0%BB,_%D0%A1%D0%B8%D0%B4%D0%BD%D0%B8"
514,Физики,Анатолий Федорович Дунайцев,СССР Россия Россия,СССР Россия Россия,1930-08-19,2016,0,"https://ru.wikipedia.org/wiki/%D0%94%D1%83%D0%BD%D0%B0%D0%B9%D1%86%D0%B5%D0%B2,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
515,Физики,Джеймс Дьюар,Шотландия Кинкардин-он-Форт,Лондон Великобритания,1842-09-20,1923-03-27,0,"https://ru.wikipedia.org/wiki/%D0%94%D1%8C%D1%8E%D0%B0%D1%80,_%D0%94%D0%B6%D0%B5%D0%B9%D0%BC%D1%81"
516,Физики,Честер Дьюи,США Беркшир Шеффилд,США Нью-Йорк,1784-10-25,1867-12-15,4,"https://ru.wikipedia.org/wiki/%D0%94%D1%8C%D1%8E%D0%B8,_%D0%A7%D0%B5%D1%81%D1%82%D0%B5%D1%80"
517,Физики,Иштван Дьярмати,Венгрия Сегед,Будапешт,1929-09-05,2002-10-23,0,"https://ru.wikipedia.org/wiki/%D0%94%D1%8C%D1%8F%D1%80%D0%BC%D0%B0%D1%82%D0%B8,_%D0%98%D1%88%D1%82%D0%B2%D0%B0%D0%BD"
518,Физики,Гемфри Дэви,Корнуолл Пензанс Великобритания,Женева Швейцария,1778-12-17,1829-05-29,14,"https://ru.wikipedia.org/wiki/%D0%94%D1%8D%D0%B2%D0%B8,_%D0%93%D0%B5%D0%BC%D1%84%D1%80%D0%B8"
519,Физики,Клинтон Джозеф Дэвиссон,США Иллинойс Блумингтон,Виргиния Шарлотсвилл,1881-10-22,1958-02-01,0,"https://ru.wikipedia.org/wiki/%D0%94%D1%8D%D0%B2%D0%B8%D1%81%D1%81%D0%BE%D0%BD,_%D0%9A%D0%BB%D0%B8%D0%BD%D1%82%D0%BE%D0%BD_%D0%94%D0%B6%D0%BE%D0%B7%D0%B5%D1%84"
520,Физики,Анри Луи Дюамель дю Монсо,Париж Франция,Париж Франция,1700-07-20,1782-08-22,13,"https://ru.wikipedia.org/wiki/%D0%94%D1%8E%D0%B0%D0%BC%D0%B5%D0%BB%D1%8C_%D0%B4%D1%8E_%D0%9C%D0%BE%D0%BD%D1%81%D0%BE,_%D0%90%D0%BD%D1%80%D0%B8_%D0%9B%D1%83%D0%B8"
521,Физики,Пьер Морис Мари Дюэм,Париж,Кабрпин Од,1861,1916-09-14,10,"https://ru.wikipedia.org/wiki/%D0%94%D1%8E%D0%B3%D0%B5%D0%BC,_%D0%9F%D1%8C%D0%B5%D1%80"
522,Физики,Пьер Луи Дюлонг,Франция Руан,Париж Франция,1785-02-12,1838-07-19,0,"https://ru.wikipedia.org/wiki/%D0%94%D1%8E%D0%BB%D0%BE%D0%BD%D0%B3,_%D0%9F%D1%8C%D0%B5%D1%80_%D0%9B%D1%83%D0%B8"
523,Физики,Иосиф Дядькин,Белая Украинская ССР Церковь,Россия Тверь,1928-11-24,2015,0,"https://ru.wikipedia.org/wiki/%D0%94%D1%8F%D0%B4%D1%8C%D0%BA%D0%B8%D0%BD,_%D0%98%D0%BE%D1%81%D0%B8%D1%84_%D0%93%D0%B5%D1%86%D0%B5%D0%BB%D0%B5%D0%B2%D0%B8%D1%87"
524,Физики,Константин Сергеевич Евстропьев,СССР,СССР,1906-11-03,1972-03-08,0,"https://ru.wikipedia.org/wiki/%D0%95%D0%B2%D1%81%D1%82%D1%80%D0%BE%D0%BF%D1%8C%D0%B5%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
525,Физики,Антон Юрьевич Егоров,Ленинград,,1964,,0,"https://ru.wikipedia.org/wiki/%D0%95%D0%B3%D0%BE%D1%80%D0%BE%D0%B2,_%D0%90%D0%BD%D1%82%D0%BE%D0%BD_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
526,Физики,Николай Григорьевич Егоров,Санкт-Петербург империя Российская,Советская Петроград Россия,1849,1919-07-22,0,"https://ru.wikipedia.org/wiki/%D0%95%D0%B3%D0%BE%D1%80%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
527,Физики,Виллибальд Карл Ентчке,Вена,Гамбург,1911-12-06,2002-03-11,0,"https://ru.wikipedia.org/wiki/%D0%95%D0%BD%D1%82%D1%87%D0%BA%D0%B5,_%D0%92%D0%B8%D0%BB%D0%BB%D0%B8%D0%B1%D0%B0%D0%BB%D1%8C%D0%B4"
528,Физики,Борис Александрович Ермаков,Ленинград,Ленинград,1934,1992-02-25,0,"https://ru.wikipedia.org/wiki/%D0%95%D1%80%D0%BC%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
529,Физики,Михаил Зиновьевич Ерманок,Москва,,1929,,0,"https://ru.wikipedia.org/wiki/%D0%95%D1%80%D0%BC%D0%B0%D0%BD%D0%BE%D0%BA,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%97%D0%B8%D0%BD%D0%BE%D0%B2%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
530,Физики,Борис Наумович Есельсон,Мариуполь,Мариуполь,1917,1980-03-13,0,"https://ru.wikipedia.org/wiki/%D0%95%D1%81%D0%B5%D0%BB%D1%8C%D1%81%D0%BE%D0%BD,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9D%D0%B0%D1%83%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
531,Физики,Олег Дмитриевич Ефименко,Харьков,Виргиния) Моргантаун (Западная,1922-10-14,2009-05-14,25,"https://ru.wikipedia.org/wiki/%D0%95%D1%84%D0%B8%D0%BC%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
532,Физики,Жюль Жамен,Франция,Париж Франция,1818-05-30,1886-02-12,0,"https://ru.wikipedia.org/wiki/%D0%96%D0%B0%D0%BC%D0%B5%D0%BD,_%D0%96%D1%8E%D0%BB%D1%8C"
533,Физики,Герман Степанович Жданов,Санкт-Петербург,Санкт-Петербург,1906-08-11,1991,7,"https://ru.wikipedia.org/wiki/%D0%96%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
534,Физики,Сергей Александрович Жданок,Минск,,1953-01-20,,0,"https://ru.wikipedia.org/wiki/%D0%96%D0%B4%D0%B0%D0%BD%D0%BE%D0%BA,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
535,Физики,Светлана Ивановна Жёлудева,Москва,Россия Москва,1948-11-29,2008-05-17,0,"https://ru.wikipedia.org/wiki/%D0%96%D1%91%D0%BB%D1%83%D0%B4%D0%B5%D0%B2%D0%B0,_%D0%A1%D0%B2%D0%B5%D1%82%D0%BB%D0%B0%D0%BD%D0%B0_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
536,Физики,Владимир Пантелеймонович Жузе,Казань,Неизвестно,1904,1993,0,"https://ru.wikipedia.org/wiki/%D0%96%D1%83%D0%B7%D0%B5,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9F%D0%B0%D0%BD%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
537,Физики,Александр Иванович Жук,Чита СССР Россия,,1954,,8,"https://ru.wikipedia.org/wiki/%D0%96%D1%83%D0%BA,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
538,Физики,Виктор Викторович Жуков,СССР,СССР,1914,1989,0,"https://ru.wikipedia.org/wiki/%D0%96%D1%83%D0%BA%D0%BE%D0%B2,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
539,Физики,Серафим Николаевич Журков,Лебедянский империя Российская уезд Тамбовская Трубетчино губерния,Санкт-Петербург Россия,1905,1997-09-18,0,"https://ru.wikipedia.org/wiki/%D0%96%D1%83%D1%80%D0%BA%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B0%D1%84%D0%B8%D0%BC_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
540,Физики,Забродин Алексей Валериевич,СССР Москва,Новороссийск край Россия Краснодарский,1933-12-14,2008-09-28,0,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B1%D1%80%D0%BE%D0%B4%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
541,Физики,Евгений Константинович Завойский,Империя Подольская Российская Могилёв-Подольский губерния,СССР Москва,1907,1976,1,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B2%D0%BE%D0%B9%D1%81%D0%BA%D0%B8%D0%B9,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
542,Физики,"Задонский, Георгий Иванович",Гомель Белорусская СССР ССР,,1940-10-31,,0,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B4%D0%BE%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
543,Физики,Сергей Николаевич Задумкин,Вологда,Нальчик,1912,1978,3,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B4%D1%83%D0%BC%D0%BA%D0%B8%D0%BD,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
