,science,name,birth_place,death_place,birth_date,death_date,works,link
446,Астрономы,Евдокс Книдский,Книд Мугла Турция,Книд Мугла Турция,408,355,0,https://ru.wikipedia.org/wiki/%D0%95%D0%B2%D0%B4%D0%BE%D0%BA%D1%81_%D0%9A%D0%BD%D0%B8%D0%B4%D1%81%D0%BA%D0%B8%D0%B9
447,Астрономы,Евктемон,Афины Древние,Афины Древние,,432,0,https://ru.wikipedia.org/wiki/%D0%95%D0%B2%D0%BA%D1%82%D0%B5%D0%BC%D0%BE%D0%BD
448,Астрономы,Уильям Кхуон Ю Ён,Гонконг,,1960,,0,"https://ru.wikipedia.org/wiki/%D0%81%D0%BD,_%D0%A3%D0%B8%D0%BB%D1%8C%D1%8F%D0%BC"
449,Астрономы,Дмитрий Иванович Еропкин,Станция Горская Санкт-Петербурга,Грязовец,1908,1938-01-20,7,"https://ru.wikipedia.org/wiki/%D0%95%D1%80%D0%BE%D0%BF%D0%BA%D0%B8%D0%BD,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
450,Астрономы,Иван Данилович Ертов,Империя Российская,Империя Российская,1777,1828,5,"https://ru.wikipedia.org/wiki/%D0%95%D1%80%D1%82%D0%BE%D0%B2,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
451,Астрономы,Юрий Николаевич Ефремов,Москва,Москва,1937-05-11,2019-08-26,16,"https://ru.wikipedia.org/wiki/%D0%95%D1%84%D1%80%D0%B5%D0%BC%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
452,Астрономы,Стефан Жавел,Лион Франция,Ницца,1864-11-16,1917,0,"https://ru.wikipedia.org/wiki/%D0%96%D0%B0%D0%B2%D0%B5%D0%BB,_%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD"
453,Астрономы,Пьер Жюль Сезар Жансен,Париж Франция,Мёдон Франция,1824-02-22,1907-12-23,0,"https://ru.wikipedia.org/wiki/%D0%96%D0%B0%D0%BD%D1%81%D0%B5%D0%BD,_%D0%9F%D1%8C%D0%B5%D1%80_%D0%96%D1%8E%D0%BB%D1%8C"
454,Астрономы,Рене Жарри-Делож,Франция — Арденны Шампань,Канны,1868,1951,0,"https://ru.wikipedia.org/wiki/%D0%96%D0%B0%D1%80%D1%80%D0%B8-%D0%94%D0%B5%D0%BB%D0%BE%D0%B6,_%D0%A0%D0%B5%D0%BD%D0%B5"
455,Астрономы,Александр Маркеллович Жданов,Империя Российская,Империя Российская,1858,1914,0,"https://ru.wikipedia.org/wiki/%D0%96%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B0%D1%80%D0%BA%D0%B5%D0%BB%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
456,Астрономы,Томаш Жебровский,Жмудь Литва,Вильно,1714-11-24,1758-03-18,0,"https://ru.wikipedia.org/wiki/%D0%96%D0%B5%D0%B1%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%A2%D0%BE%D0%BC%D0%B0%D1%88"
457,Астрономы,Сергей Александрович Жевакин,Москва,Нижний Новгород,1916-04-11,2001-02-21,0,"https://ru.wikipedia.org/wiki/%D0%96%D0%B5%D0%B2%D0%B0%D0%BA%D0%B8%D0%BD,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
458,Астрономы,Вениамин Павлович Жеховский,Санкт-Петербург,Анкос-ле-Терм,1881,1975,0,"https://ru.wikipedia.org/wiki/%D0%96%D0%B5%D1%85%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B5%D0%BD%D0%B8%D0%B0%D0%BC%D0%B8%D0%BD_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
459,Астрономы,Иван Данилович Жонголович,Империя Гродненская Российская Гродно губерния,СССР Ленинград,1892,1981-08-29,5,"https://ru.wikipedia.org/wiki/%D0%96%D0%BE%D0%BD%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
460,Астрономы,Людмила Васильевна Журавлёва,СССР РСФСР АССР Марийская Козьмодемьянск,,1946-05-22,,0,"https://ru.wikipedia.org/wiki/%D0%96%D1%83%D1%80%D0%B0%D0%B2%D0%BB%D1%91%D0%B2%D0%B0,_%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB%D0%B0_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
461,Астрономы,Александр Леонидович Зайцев,Щёлково,,1945-05-19,,0,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B9%D1%86%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
