,science,name,birth_place,death_place,birth_date,death_date,age,works,link
924,Химики,Иван Михайлович Чельцов,Егорьевск губерния империя Рязанская Российская,,1848,1904,56.0,13,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D1%8C%D1%86%D0%BE%D0%B2,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
925,Химики,Константин Александрович Червинский,Винницкий Подольская губерния ССР Пиков уезд Украинская,Черновцы Украина,1919-06-01,2002-08-21,83.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%B2%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
926,Химики,Черкасова Татьяна Григорьевна,Дальний СССР,,1948-11-26,,71.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BA%D0%B0%D1%81%D0%BE%D0%B2%D0%B0,_%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
927,Химики,Евгений Андреевич Чернышёв,РСФСР Москва СССР,Федерация Москва Российская,1928-02-16,2016-08-25,88.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D1%8B%D1%88%D1%91%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
928,Химики,Игорь Владимирович Чернышев,Москва,,1935-10-21,,84.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D1%8B%D1%88%D1%91%D0%B2,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
929,Химики,Илья Ильич Черняев,Спасское Кадниковский губерния уезд империя Российская Вологодская,Москва СССР,1893,1966-09-30,73.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D1%8F%D0%B5%D0%B2,_%D0%98%D0%BB%D1%8C%D1%8F_%D0%98%D0%BB%D1%8C%D0%B8%D1%87"
930,Химики,Хаим Аронович Черчес,Губерния Могилёвская уезд империя Российская Гродзянка Игуменский,Минск Белоруссия,1916-04-17,1992,76.0,4,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D1%87%D0%B5%D1%81,_%D0%A5%D0%B0%D0%B8%D0%BC_%D0%90%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
931,Химики,Александр Константинович Чибисов,Москва СССР,,1937-09-25,,82.0,7,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D0%B1%D0%B8%D1%81%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
932,Химики,Константин Владимирович Чи́бисов,Москва Российская империя,РСФСР Москва СССР,1897,1988-12-31,91.0,104,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D0%B1%D0%B8%D1%81%D0%BE%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
933,Химики,Джон Джордж Чилдрен,Кент Тонбридж,Холстед Кент,1777-05-18,1852,75.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D0%BB%D0%B4%D1%80%D0%B5%D0%BD,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6"
