,science,name,birth_place,death_place,birth_date,death_date,works,link
287,Математики,Максим Эммануилович Браверман,СССР Москва,,1966-11-13,,2,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D0%B2%D0%B5%D1%80%D0%BC%D0%B0%D0%BD,_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC_%D0%AD%D0%BC%D0%BC%D0%B0%D0%BD%D1%83%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
288,Математики,Марк Леонидович Браверман,СССР РСФСР Пермь,,1984,,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D0%B2%D0%B5%D1%80%D0%BC%D0%B0%D0%BD,_%D0%9C%D0%B0%D1%80%D0%BA_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
289,Математики,Эммануил Маркович Браверман,СССР Москва,СССР Москва,1931-06-25,1977-04-26,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D0%B2%D0%B5%D1%80%D0%BC%D0%B0%D0%BD,_%D0%AD%D0%BC%D0%BC%D0%B0%D0%BD%D1%83%D0%B8%D0%BB_%D0%9C%D0%B0%D1%80%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
290,Математики,Томас Брадвардин,Англия предп. Чичестер,Лондон Ламбет Большой Англия,1300,1349-08-26,11,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D0%B4%D0%B2%D0%B0%D1%80%D0%B4%D0%B8%D0%BD,_%D0%A2%D0%BE%D0%BC%D0%B0%D1%81"
291,Математики,Владимир Модестович Брадис,Российская империя Псков,Калинин СССР РСФСР,1890-12-23,1975-05-23,4,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D0%B4%D0%B8%D1%81,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9C%D0%BE%D0%B4%D0%B5%D1%81%D1%82%D0%BE%D0%B2%D0%B8%D1%87"
292,Математики,Виктор Львович Браиловский,СССР СССР Москва,,1935-12-27,,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D0%B8%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
293,Математики,"Брайен, Джордж Хартли",Кембридж Великобритания,Италия Бордигера,1864,1928-10-13,5,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D0%B9%D0%B5%D0%BD,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6_%D0%A5%D0%B0%D1%80%D1%82%D0%BB%D0%B8"
294,Математики,Братья чистоты,,,,,0,https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%82%D1%8C%D1%8F_%D1%87%D0%B8%D1%81%D1%82%D0%BE%D1%82%D1%8B
295,Математики,Феликс Браудер,СССР Москва,Принстон США Мёрсер Нью-Джерси,1927-07-31,2016-12-10,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%83%D0%B4%D0%B5%D1%80,_%D0%A4%D0%B5%D0%BB%D0%B8%D0%BA%D1%81"
296,Математики,Эрнест Уильям Браун,Йоркшир и Йоркшира Хамбер Англия райдинг Великобритания Восточный Кингстон-апон-Халл,Нью-Хейвен (Коннектикут),1866-11-29,1938-07-22,8,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%83%D0%BD,_%D0%AD%D1%80%D0%BD%D0%B5%D1%81%D1%82_%D0%A3%D0%B8%D0%BB%D1%8C%D1%8F%D0%BC"
297,Математики,Уильям Браункер,Касллайонс,Лондон,1620,1684,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%83%D0%BD%D0%BA%D0%B5%D1%80,_%D0%A3%D0%B8%D0%BB%D1%8C%D1%8F%D0%BC"
298,Математики,Лёйтзен Эгберт Ян Брауэр,Оверши,Нидерландов Королевство Бларикюм,1881-02-27,1966-12-02,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%83%D1%8D%D1%80,_%D0%9B%D1%91%D0%B9%D1%82%D0%B7%D0%B5%D0%BD_%D0%AD%D0%B3%D0%B1%D0%B5%D1%80%D1%82_%D0%AF%D0%BD"
299,Математики,Ричард Брауэр,Берлин империя Германская Шарлоттенбург Шарлоттенбург-Вильмерсдорф,Мидлсекс Массачусетс США Белмонт,1901-02-10,1977-04-17,4,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%83%D1%8D%D1%80,_%D0%A0%D0%B8%D1%87%D0%B0%D1%80%D0%B4"
300,Математики,Брахмагупта,Индия Бхинмал,Индия Бхинмал,598,670,4,https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%85%D0%BC%D0%B0%D0%B3%D1%83%D0%BF%D1%82%D0%B0
301,Математики,Николай Дмитриевич Брашман,Моравия Чехия Брно Роусинов,Москва,1796,1866,26,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%88%D0%BC%D0%B0%D0%BD,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
302,Математики,Дороти Брейди,Элк Ривер,Нью-Йорк,1903-06-14,1977-04-17,1,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B5%D0%B9%D0%B4%D0%B8,_%D0%94%D0%BE%D1%80%D0%BE%D1%82%D0%B8"
303,Математики,Михаил Бреславский,Вроцлав,Вроцлав,1460,1533,7,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB"
304,Математики,Карл Антон Бретшнайдер,Королевство Шнеберг Саксония,Германская Гота империя,1808-05-27,1878-11-06,6,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B5%D1%82%D1%88%D0%BD%D0%B0%D0%B9%D0%B4%D0%B5%D1%80,_%D0%9A%D0%B0%D1%80%D0%BB_%D0%90%D0%BD%D1%82%D0%BE%D0%BD"
305,Математики,Шарль Жюльен Брианшон,Севр,Франция Версаль,1783-12-19,1864-04-29,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D0%B0%D0%BD%D1%88%D0%BE%D0%BD,_%D0%A8%D0%B0%D1%80%D0%BB%D1%8C_%D0%96%D1%8E%D0%BB%D1%8C%D0%B5%D0%BD"
306,Математики,Генри Бригс,Йоркшир Галифакс Западный Англия,Оксфорд Королевство Англия,1561,1630-01-26,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D0%B3%D1%81,_%D0%93%D0%B5%D0%BD%D1%80%D0%B8"
307,Математики,Рауль Брикар,IX Франция Парижа округ Париж,IX Франция Парижа округ Париж,1870-03-23,1943-11-26,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D0%BA%D0%B0%D1%80,_%D0%A0%D0%B0%D1%83%D0%BB%D1%8C"
308,Математики,"Брилль, Александр Вильгельм фон",,,,,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D0%BB%D0%BB%D1%8C,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B8%D0%BB%D1%8C%D0%B3%D0%B5%D0%BB%D1%8C%D0%BC_%D1%84%D0%BE%D0%BD"
309,Математики,Марсель Бриллюэн,Мелль Дё-Севр Франция,Париж,1854-12-19,1948-06-16,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D0%BB%D0%BB%D1%8E%D1%8D%D0%BD,_%D0%9C%D0%B0%D1%80%D1%81%D0%B5%D0%BB%D1%8C"
310,Математики,Михаил Израилевич Брин,СССР Москва,,1948,,10,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D0%BD,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%98%D0%B7%D1%80%D0%B0%D0%B8%D0%BB%D0%B5%D0%B2%D0%B8%D1%87"
311,Математики,Франческо Бриоски,Союз империя Германский Австрийская Милан,Королевство Италия Милан,1824-12-22,1897-12-13,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D0%BE%D1%81%D0%BA%D0%B8,_%D0%A4%D1%80%D0%B0%D0%BD%D1%87%D0%B5%D1%81%D0%BA%D0%BE"
312,Математики,Эдвард Брирвуд,Честер,Королевство Лондон Англия,1565,1613-11-04,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D1%80%D0%B2%D1%83%D0%B4,_%D0%AD%D0%B4%D0%B2%D0%B0%D1%80%D0%B4"
313,Математики,Брисон Гераклейский,(ил) Эрегли Понтийская Зонгулдак Карадениз Гераклея Турция,,,,0,https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D1%81%D0%BE%D0%BD_%D0%93%D0%B5%D1%80%D0%B0%D0%BA%D0%BB%D0%B5%D0%B9%D1%81%D0%BA%D0%B8%D0%B9
314,Математики,Зелиг Бродецкий,Ольвиополь империя Российская Херсонская губерния,Лондон Великобритания,1888-02-10,1954-05-18,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D0%B4%D0%B5%D1%86%D0%BA%D0%B8%D0%B9,_%D0%97%D0%B5%D0%BB%D0%B8%D0%B3"
315,Математики,Ян Брожек,Польша,VI Броновице-Мале Речь Дзельница Посполитая,1585-11-01,1652-11-21,12,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D0%B6%D0%B5%D0%BA,_%D0%AF%D0%BD"
316,Математики,Оле Якоб Брок,Фредрикстад,Севр,1818-01-14,1889-02-05,6,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D0%BA,_%D0%9E%D0%BB%D0%B5_%D0%AF%D0%BA%D0%BE%D0%B1"
317,Математики,Анри Брокар,Мёз Виньо департамент,Лондон Кенсингтон,1845-05-12,1922-01-16,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D0%BA%D0%B0%D1%80,_%D0%90%D0%BD%D1%80%D0%B8"
318,Математики,Эдуард Томас Френч Бромхед,Ирландия Дублин,Ирландия Дублин,1789-03-26,1855-03-14,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D0%BC%D1%85%D0%B5%D0%B4,_%D0%AD%D0%B4%D1%83%D0%B0%D1%80%D0%B4"
319,Математики,Джейкоб Броновски,Царство империя Российская Лодзь Польское,США Нью-Йорк Ист-Хэмптон,1908-01-18,1974-08-22,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8,_%D0%94%D0%B6%D0%B5%D0%B9%D0%BA%D0%BE%D0%B1"
320,Математики,Идел Ушерович Бронштейн,Вертюжаны в Румынии составе Бессарабия Румыния,США Монтгомери Мэриленд Джермантаун,1936-06-22,2019-03-06,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D0%BD%D1%88%D1%82%D0%B5%D0%B9%D0%BD,_%D0%98%D0%B4%D0%B5%D0%BB_%D0%A3%D1%88%D0%B5%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
321,Математики,Илья Николаевич Бронштейн,СССР,СССР Москва,1903,1976,14,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D0%BD%D1%88%D1%82%D0%B5%D0%B9%D0%BD,_%D0%98%D0%BB%D1%8C%D1%8F_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
322,Математики,Александр Львович Брудно,СССР,Израиль,1918-01-10,2009,1,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%83%D0%B4%D0%BD%D0%BE,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
323,Математики,Вигго Брун,Бускеруд Норвегия Лиер,Дрёбак Акерсхус Норвегия,1885-10-13,1978-08-15,4,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%83%D0%BD,_%D0%92%D0%B8%D0%B3%D0%B3%D0%BE"
324,Математики,Винченцо Бруначчи,Флоренция Италия,Союз империя Германский Австрийская Павия королевство Ломбардо-Венецианское,1768-03-03,1818-06-16,5,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%83%D0%BD%D0%B0%D1%87%D1%87%D0%B8,_%D0%92%D0%B8%D0%BD%D1%87%D0%B5%D0%BD%D1%86%D0%BE"
325,Математики,Эрнст Генрих Брунс,Берлин союз Германский,Пруссия Веймарская Саксония Лейпциг республика Свободное государство,1848-09-04,1919-09-23,2,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%83%D0%BD%D1%81,_%D0%93%D0%B5%D0%BD%D1%80%D0%B8%D1%85"
326,Математики,"Брэгман, Лев Меерович",СССР Ленинград,,1941-01-31,,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%8D%D0%B3%D0%BC%D0%B0%D0%BD,_%D0%9B%D0%B5%D0%B2_%D0%9C%D0%B5%D0%B5%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
327,Математики,Брюно Александр Дмитриевич,СССР Москва,,1940-06-26,,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%8E%D0%BD%D0%BE,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
328,Математики,Иван Григорьевич Бубнов,Нижний Новгород империя Российская,Петроград РСФСР,1872,1919-03-13,10,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%B1%D0%BD%D0%BE%D0%B2,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
329,Математики,Николай Васильевич Бугаев,Тифлисская Душети губерния,Империя Москва Российская,1837,1903-06-11,99,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%B3%D0%B0%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
330,Математики,Яков Степанович Бугров,Области Куйбышевской с. Кихта,Области Куйбышевской с. Кихта,1927-11-19,1991,4,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%B3%D1%80%D0%BE%D0%B2,_%D0%AF%D0%BA%D0%BE%D0%B2_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
331,Математики,Александр Вадимович Булинский,СССР Москва,,1952,,4,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
332,Математики,Джордж Буль,Линкольн Линкольншир Англия,Ирландия Корк Баллинтемпл,1815,1864,14,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%BB%D1%8C,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6"
333,Математики,Леонид Абрамович Бунимович,СССР Москва,,1947,,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%BD%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%90%D0%B1%D1%80%D0%B0%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
334,Математики,Виктор Яковлевич Буняко́вский,Бар Подольская губерния,Санкт-Петербург империя Российская,1804,1889-12-12,12,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%BD%D1%8F%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87"
335,Математики,Бураго Дмитрий Юрьевич,СССР Ленинград,,1964-05-17,,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%80%D0%B0%D0%B3%D0%BE,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
336,Математики,Бураго Юрий Дмитриевич,СССР,,1936-06-21,,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%80%D0%B0%D0%B3%D0%BE,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
337,Математики,Никола Бурбаки,,,,,0,https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%91%D1%83%D1%80%D0%B1%D0%B0%D0%BA%D0%B8
338,Математики,Жан Бургейн,Остенде,Мехелен Антверпен Бельгия Бонхейден Фландрия,1954-02-28,2018-12-22,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%80%D0%B3%D0%B5%D0%B9%D0%BD,_%D0%96%D0%B0%D0%BD"
339,Математики,Владимир Николаевич Бурков,Вологда,,1939-11-17,,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%80%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
340,Математики,Иоганн Карл Буркхардт,Курфюршество империя Саксония Лейпциг Священная Римская,Париж Франция,1773-04-30,1825-06-22,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%80%D0%BA%D1%85%D0%B0%D1%80%D0%B4%D1%82,_%D0%98%D0%BE%D0%B3%D0%B0%D0%BD%D0%BD_%D0%9A%D0%B0%D1%80%D0%BB"
341,Математики,Целестин Леонович Бурстын,И Лодомерии Тарнополь Королевство Австро-Венгрия Цислейтания Галиции,Белорусская СССР Минск ССР,1888-01-28,1938-10-21,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%80%D1%81%D1%82%D1%8B%D0%BD,_%D0%A6%D0%B5%D0%BB%D0%B5%D1%81%D1%82%D0%B8%D0%BD_%D0%9B%D0%B5%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
342,Математики,Фёдор Иванович Буссе,Санкт-Петербург,Санкт-Петербург,1794,1859,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%81%D1%81%D0%B5,_%D0%A4%D1%91%D0%B4%D0%BE%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
343,Математики,Александр Игоревич Буфетов,Россия,,1979,,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%84%D0%B5%D1%82%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%B8%D1%87"
344,Математики,Шамс ад-Дин Мухаммад ибн Мубаракшах Мирак ал-Бухари ал-Харави,Бухара,,,,0,https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BC%D1%81%D1%83%D0%B4%D0%B4%D0%B8%D0%BD_%D0%B0%D0%BB%D1%8C-%D0%91%D1%83%D1%85%D0%B0%D1%80%D0%B8
345,Математики,Виктор Матвеевич Бухштабер,Узбекская СССР ССР Ташкент,,1943,,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%85%D1%88%D1%82%D0%B0%D0%B1%D0%B5%D1%80,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%9C%D0%B0%D1%82%D0%B2%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
346,Математики,Манджул Бхаргава,Онтарио Гамильтон Канада,,1974,,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%85%D0%B0%D1%80%D0%B3%D0%B0%D0%B2%D0%B0,_%D0%9C%D0%B0%D0%BD%D0%B4%D0%B6%D1%83%D0%BB"
347,Математики,Бхаскара I,,,,,3,https://ru.wikipedia.org/wiki/%D0%91%D1%85%D0%B0%D1%81%D0%BA%D0%B0%D1%80%D0%B0_I
348,Математики,Бхаскара II,Биджапур Индия,Индия Удджайн,1114,1185,6,https://ru.wikipedia.org/wiki/%D0%91%D1%85%D0%B0%D1%81%D0%BA%D0%B0%D1%80%D0%B0_II
349,Математики,Марк Быджовский,Нови-Биджов,Чешской Прага,1540,1612-09-15,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%8B%D0%B4%D0%B6%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9C%D0%B0%D1%80%D0%BA"
350,Математики,Виктор Алексеевич Быковский,Залегощь СССР РСФСР Верховский сельское Корсунское Верхняя район область Орловская поселение,,1957,,3,"https://ru.wikipedia.org/wiki/%D0%91%D1%8B%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
351,Математики,Луиджи Бьянки,Италия Парма,Пиза Италия,1856-01-18,1928,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%8C%D1%8F%D0%BD%D0%BA%D0%B8,_%D0%9B%D1%83%D0%B8%D0%B4%D0%B6%D0%B8"
352,Математики,Джованни Бьянкини,Феррара,Феррара,1410,1469,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%8C%D1%8F%D0%BD%D0%BA%D0%B8%D0%BD%D0%B8,_%D0%94%D0%B6%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D0%B8"
353,Математики,Чарльз Бэббидж,Лондон Англия,Лондон Англия,1791-12-26,1871-10-18,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%8D%D0%B1%D0%B1%D0%B8%D0%B4%D0%B6,_%D0%A7%D0%B0%D1%80%D0%BB%D0%B7"
354,Математики,Рене-Луи Бэр,Париж Франция,Шамбери Франция,1874-01-21,1932,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%8D%D1%80,_%D0%A0%D0%B5%D0%BD%D0%B5-%D0%9B%D1%83%D0%B8"
355,Математики,Йост Бюрги,Лихтенштейг,Кассель,1552-02-28,1632-01-31,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%8E%D1%80%D0%B3%D0%B8,_%D0%99%D0%BE%D1%81%D1%82"
356,Математики,Сергей Сергеевич Бюшгенс,Империя Москва Российская,СССР Москва,1882,1963-03-29,5,"https://ru.wikipedia.org/wiki/%D0%91%D1%8E%D1%88%D0%B3%D0%B5%D0%BD%D1%81,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
357,Математики,Виктор Владимирович Вагнер,Саратов империя Российская,СССР Брест,1908,1981-08-15,2,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%B3%D0%BD%D0%B5%D1%80,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
358,Математики,Эрик Вайсстайн,Индиана США Блумингтон,,1969-03-18,,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%B9%D1%81%D1%81%D1%82%D0%B0%D0%B9%D0%BD,_%D0%AD%D1%80%D0%B8%D0%BA"
359,Математики,Жорж Валирон,Лион,Франция XIV Парижа округ Париж,1884-09-07,1955,15,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BB%D0%B8%D1%80%D0%BE%D0%BD,_%D0%96%D0%BE%D1%80%D0%B6"
360,Математики,Джон Валлис,Кент Кент,Оксфорд,1616,1703,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BB%D0%BB%D0%B8%D1%81,_%D0%94%D0%B6%D0%BE%D0%BD"
361,Математики,Абрахам Вальд,Клуж-Напока Австро-Венгрия,Траванкор Индия,1902-10-31,1950-12-13,6,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BB%D1%8C%D0%B4,_%D0%90%D0%B1%D1%80%D0%B0%D1%85%D0%B0%D0%BC"
362,Математики,Бартель Леендерт ван дер Варден,Нидерланды Амстердам,Цюрих,1903-02-02,1996-01-12,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD_%D0%B4%D0%B5%D1%80_%D0%92%D0%B0%D1%80%D0%B4%D0%B5%D0%BD,_%D0%91%D0%B0%D1%80%D1%82%D0%B5%D0%BB%D1%8C_%D0%9B%D0%B5%D0%B5%D0%BD%D0%B4%D0%B5%D1%80%D1%82"
363,Математики,Франс ван Схотен,Лейден,Лейден,1615,1660-05-29,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD_%D0%A1%D1%85%D0%BE%D1%82%D0%B5%D0%BD,_%D0%A4%D1%80%D0%B0%D0%BD%D1%81"
364,Математики,"Вандермонд, Александр Теофил",Париж,Париж,1735-02-28,1796,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD%D0%B4%D0%B5%D1%80%D0%BC%D0%BE%D0%BD%D0%B4,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A2%D0%B5%D0%BE%D1%84%D0%B8%D0%BB"
365,Математики,"Ванцель, Пьер Лоран",,,,,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD%D1%86%D0%B5%D0%BB%D1%8C,_%D0%9F%D1%8C%D0%B5%D1%80_%D0%9B%D0%BE%D1%80%D0%B0%D0%BD"
366,Математики,Владимир Наумович Вапник,СССР,,1936-12-06,,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BF%D0%BD%D0%B8%D0%BA,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B0%D1%83%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
367,Математики,Сатхамангалам Ранга Иенгар Сриниваса Варадхан,Мадрас,,1940,,6,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%80%D0%B0%D0%B4%D1%85%D0%B0%D0%BD,_%D0%A1%D0%B0%D1%82%D1%85%D0%B0%D0%BC%D0%B0%D0%BD%D0%B3%D0%B0%D0%BB%D0%B0%D0%BC_%D0%A0%D0%B0%D0%B2%D0%B8_%D0%A1%D1%80%D0%B8%D0%BD%D0%B8%D0%B2%D0%B0%D1%81%D0%B0"
