,science,name,birth_place,death_place,birth_date,death_date,age,works,link
39,Философы,Адраст Афродисийский,Афродисия,,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D1%80%D0%B0%D1%81%D1%82_%D0%90%D1%84%D1%80%D0%BE%D0%B4%D0%B8%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9
40,Философы,Феликс Евгеньевич Ажимов,РСФСР край СССР Приморский Владивосток,,1981-06-12,,38.0,11,"https://ru.wikipedia.org/wiki/%D0%90%D0%B6%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%A4%D0%B5%D0%BB%D0%B8%D0%BA%D1%81_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
41,Философы,Пьер Гиацинт Азаис,Сорез,Париж,1766,1845-01-22,79.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B7%D0%B0%D0%B8%D1%81,_%D0%9F%D1%8C%D0%B5%D1%80_%D0%93%D0%B8%D0%B0%D1%86%D0%B8%D0%BD%D1%82"
42,Философы,Аидзава Сэйсисай,Мито Япония,Мито Япония,1782-05-25,1863-07-14,81.0,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B8%D0%B4%D0%B7%D0%B0%D0%B2%D0%B0_%D0%A1%D1%8D%D0%B9%D1%81%D0%B8%D1%81%D0%B0%D0%B9
43,Философы,Ай Сыци,Tengchong City Баошань Юньнань,КНР Пекин,1910-03-02,1966-03-22,56.0,8,https://ru.wikipedia.org/wiki/%D0%90%D0%B9_%D0%A1%D1%8B%D1%86%D0%B8
44,Философы,Казимир (Казимеж) Айдукевич,Тернополь Румыния,Варшава Польша,1890-12-12,1963-04-12,72.0,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%B9%D0%B4%D1%83%D0%BA%D0%B5%D0%B2%D0%B8%D1%87,_%D0%9A%D0%B0%D0%B7%D0%B8%D0%BC%D0%B8%D1%80"
45,Философы,Алфред Джулс Айер,Лондон,Лондон,1910-10-29,1989-06-27,78.0,13,"https://ru.wikipedia.org/wiki/%D0%90%D0%B9%D0%B5%D1%80,_%D0%90%D0%BB%D1%84%D1%80%D0%B5%D0%B4_%D0%94%D0%B6%D1%83%D0%BB%D1%81"
46,Философы,"Айлив, Джейкоб",,,1705,1763,58.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B9%D0%BB%D0%B8%D0%B2,_%D0%94%D0%B6%D0%B5%D0%B9%D0%BA%D0%BE%D0%B1"
47,Философы,Сабетказы Нуржакия Улы Акатай,Куршимский район СССР область ССР Восточно-Казахстанская Аксуат Казахская,Казахстан Алма-Ата,1938-10-11,2003,65.0,2,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D0%B0%D1%82%D0%B0%D0%B9,_%D0%A1%D0%B0%D0%B1%D0%B5%D1%82%D0%BA%D0%B0%D0%B7%D1%8B"
48,Философы,Алессандро Акиллини,Папская Болонья область,Папская Болонья область,1463-10-20,1512,49.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D0%B8%D0%BB%D0%BB%D0%B8%D0%BD%D0%B8,_%D0%90%D0%BB%D0%B5%D1%81%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE"
