,science,name,birth_place,death_place,birth_date,death_date,age,works,link
114,Филологи,Жан Франсуа Буассонад де Фонтарабен,Париж,Париж,1774-08-12,1857,83.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%B0%D1%81%D1%81%D0%BE%D0%BD%D0%B0%D0%B4,_%D0%96%D0%B0%D0%BD_%D0%A4%D1%80%D0%B0%D0%BD%D1%81%D1%83%D0%B0_%D0%A4%D0%BE%D0%BD%D1%82%D0%B0%D1%80%D0%B0%D0%B1%D0%B5%D0%BD_%D0%B4%D0%B5"
115,Филологи,Александр Владимирович Бубнов,Курск СССР РСФСР,,1959-04-25,,60.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%B1%D0%BD%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
116,Филологи,Николай Михайлович Бубнов,Российская империя Киев,Провинция Любляна Рейх Третий,1858-01-21,1943,85.0,15,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%B1%D0%BD%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
117,Филологи,Софус Бугге,Вестфолл Норвегия Ларвик,Тюнсет Норвегия Хедмарк,1833-01-05,1907-07-08,74.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%B3%D0%B3%D0%B5,_%D0%A1%D0%BE%D1%84%D1%83%D1%81"
118,Филологи,Николай Никитич Булич,Губерния Тобольская империя Российская Курган,Спасский губерния уезд империя Российская Казанская,1824,1895,71.0,12,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%BB%D0%B8%D1%87,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B8%D1%87"
119,Филологи,Вальтер Буркерт,Нойендеттельзау Средняя Веймарская Ансбах республика Бавария Франкония,Устер,1931-02-02,2015-03-11,84.0,20,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%80%D0%BA%D0%B5%D1%80%D1%82,_%D0%92%D0%B0%D0%BB%D1%8C%D1%82%D0%B5%D1%80"
120,Филологи,Гийом Бюде,Париж,Париж,1468-01-26,1540-08-22,72.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%8E%D0%B4%D0%B5,_%D0%93%D0%B8%D0%B9%D0%BE%D0%BC"
121,Филологи,Харуки Вада,Осака Япония,,1938-01-13,,81.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%B4%D0%B0,_%D0%A5%D0%B0%D1%80%D1%83%D0%BA%D0%B8"
122,Филологи,Лидия Петровна Васикова,РСФСР район СССР АССР Марийская Горномарийский,Йошкар-Ола Россия,1927-05-28,2012-10-28,85.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%9B%D0%B8%D0%B4%D0%B8%D1%8F_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
123,Филологи,Николай Леонидович Васильев,РСФСР Саранск СССР,,1955-07-25,,64.0,82,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
124,Филологи,Александр Владимирович Ващенко,РСФСР Москва СССР,Москва Россия,1947-11-30,2013-06-11,65.0,17,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%89%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
125,Филологи,Кейс Верхейл,Хенгело,,1940-02-09,,79.0,24,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D1%85%D0%B5%D0%B9%D0%BB,_%D0%9A%D0%B5%D0%B9%D1%81"
126,Филологи,Деметриус Викелас,Греция Эрмуполис,Афины Греция,1835-02-15,1908-07-20,73.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B5%D0%BB%D0%B0%D1%81,_%D0%94%D0%B5%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D1%83%D1%81"
127,Филологи,Йодокус Виллих,Воеводство Варминско-Мазурское Польша повят Кентшинский Решель,Римская Священная архиепископство империя Магдебургское Галле,1501,1552,51.0,34,"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BB%D0%BB%D0%B8%D1%85,_%D0%99%D0%BE%D0%B4%D0%BE%D0%BA%D1%83%D1%81"
128,Филологи,Лидия Винничук,Украина Подволочиск,Варшава Польша,1904-09-17,1993-10-31,89.0,15,"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BD%D0%BD%D0%B8%D1%87%D1%83%D0%BA,_%D0%9B%D0%B8%D0%B4%D0%B8%D1%8F"
129,Филологи,Станислав Витковский,Воеводство Малопольское повят Андрыхув Вадовицкий,Варшава Польша,1866-03-02,1950-10-02,84.0,24,"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D1%82%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2"
130,Филологи,Александр Петрович Власкин,РСФСР Магнитогорск СССР,,1952-09-20,,67.0,3,"https://ru.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D1%81%D0%BA%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
131,Филологи,Ольга Александровна Власова,Москва СССР,,1958-12-20,,61.0,55,"https://ru.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D1%81%D0%BE%D0%B2%D0%B0,_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0_(%D0%BB%D0%B8%D1%82%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%BE%D0%B2%D0%B5%D0%B4)"
132,Филологи,Тадеуш Воланский,Староство Великое княжество Речь Литовское Жемайтское Сауле Посполитая,Королевство Пруссия,1785-10-17,1865-02-16,79.0,2,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%A2%D0%B0%D0%B4%D0%B5%D1%83%D1%88"
133,Филологи,Семён Львович Волин,Карлсруэ Баден-Вюртемберг,Тайшетлаг Россия,1909,1942-11-21,33.0,10,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%B8%D0%BD,_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
134,Филологи,Вацлав Вондрак,Богемия Дуб,Чехословацкая Брно Чехословакия Республика,1859-09-22,1925-08-13,65.0,1,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BD%D0%B4%D1%80%D0%B0%D0%BA,_%D0%92%D0%B0%D1%86%D0%BB%D0%B0%D0%B2"
135,Филологи,Константин фон Вурцбах-Танненберг,Лайбах,Верхняя Германская,1818-04-11,1893-08-18,75.0,16,"https://ru.wikipedia.org/wiki/%D0%92%D1%83%D1%80%D1%86%D0%B1%D0%B0%D1%85-%D0%A2%D0%B0%D0%BD%D0%BD%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D1%84%D0%BE%D0%BD"
136,Филологи,Наталия Александровна Высоцкая,ССР Украинская Киев,,1950-07-09,,69.0,7,"https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D1%81%D0%BE%D1%86%D0%BA%D0%B0%D1%8F,_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D0%B8%D1%8F_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
137,Филологи,Ханс Георг Конон фон дер Габеленц,Пошвиц,Берлин,1840-03-16,1893-12-11,53.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B1%D0%B5%D0%BB%D0%B5%D0%BD%D1%86,_%D0%A5%D0%B0%D0%BD%D1%81_%D0%93%D0%B5%D0%BE%D1%80%D0%B3_%D1%84%D0%BE%D0%BD_%D0%B4%D0%B5%D1%80"
138,Филологи,Матвей Гаврилович Гаврилов,Провинция губерния Белгородская Севский уезд империя Дмитровка Российская Севская,Москва Российская империя,1759,1829,70.0,4,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2,_%D0%9C%D0%B0%D1%82%D0%B2%D0%B5%D0%B9_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
139,Филологи,Марина Владимировна Гаврилова,Россия,,1964-07-06,,55.0,13,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0,_%D0%9C%D0%B0%D1%80%D0%B8%D0%BD%D0%B0_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
140,Филологи,Гай Сульпиций Аполлинарий,Карфаген,Рим,,,,7,https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B9_%D0%A1%D1%83%D0%BB%D1%8C%D0%BF%D0%B8%D1%86%D0%B8%D0%B9_%D0%90%D0%BF%D0%BE%D0%BB%D0%BB%D0%B8%D0%BD%D0%B0%D1%80%D0%B8%D0%B9
141,Филологи,Мередит Нокс Гарднер,Околона Миссисипи,Мэриленд Чеви Чейз,1912-10-12,2002,90.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D1%80%D0%B4%D0%BD%D0%B5%D1%80,_%D0%9C%D0%B5%D1%80%D0%B5%D0%B4%D0%B8%D1%82"
