,science,name,birth_place,death_place,birth_date,death_date,age,works,link
266,Биологи,Артём Акопович Тотолян,Армянская ССР Ленинакан СССР,,1929-09-25,,90.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D1%82%D0%BE%D0%BB%D1%8F%D0%BD,_%D0%90%D1%80%D1%82%D1%91%D0%BC_%D0%90%D0%BA%D0%BE%D0%BF%D0%BE%D0%B2%D0%B8%D1%87"
267,Биологи,Роберт Уайт,Восточный Лотиан Шотландия Великобритания,Рединг,1796-07-06,1872-05-26,75.0,53,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B0%D0%B9%D1%82,_%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82_(%D0%B1%D0%BE%D1%82%D0%B0%D0%BD%D0%B8%D0%BA)"
268,Биологи,Леонид Лазаревич Убугунов,Иркутской Боханского области района,,1955-07-19,,64.0,0,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B1%D1%83%D0%B3%D1%83%D0%BD%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%9B%D0%B0%D0%B7%D0%B0%D1%80%D0%B5%D0%B2%D0%B8%D1%87"
269,Биологи,Джордж Уильямс,Шарлотт Мекленберг,Setauket Саффолк Setauket Нью-Йорк Setauket-East,1926-05-12,2010-09-08,84.0,0,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BB%D1%8C%D1%8F%D0%BC%D1%81,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6_%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%84%D0%B5%D1%80"
270,Биологи,Николай Николаевич Ураков,Шарангский РСФСР округ край район СССР Котельнический Нижегородский,Шарангский РСФСР округ край район СССР Котельнический Нижегородский,1929-11-06,2017-04-28,87.0,0,"https://ru.wikipedia.org/wiki/%D0%A3%D1%80%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
271,Биологи,Николай Алексеевич Успенский,Владимирская губерния империя Российская Юрьев-Польский,РСФСР Воронеж СССР,1887,1963,76.0,10,"https://ru.wikipedia.org/wiki/%D0%A3%D1%81%D0%BF%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
272,Биологи,Савва Михайлович Успенский,СССР Россия Россия СССР,СССР Россия Россия СССР,1920,1996,76.0,0,"https://ru.wikipedia.org/wiki/%D0%A3%D1%81%D0%BF%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%A1%D0%B0%D0%B2%D0%B2%D0%B0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
273,Биологи,Елизавета Ивановна Ушакова,Пермь Российская империя,Москва СССР,1895-09-03,1967-11-24,72.0,6,"https://ru.wikipedia.org/wiki/%D0%A3%D1%88%D0%B0%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%95%D0%BB%D0%B8%D0%B7%D0%B0%D0%B2%D0%B5%D1%82%D0%B0_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
274,Биологи,Юрий Николаевич Фадеев,РСФСР СССР губерния Московский уезд Марфино Московская,РСФСР СССР губерния Московский уезд Марфино Московская,1927-03-16,1988-08-20,61.0,0,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B4%D0%B5%D0%B5%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
275,Биологи,Стэнли Фалкоу,США Олбани,США Сан-Матео Portola Valley,1934-01-24,2018,84.0,0,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%BB%D0%BA%D0%BE%D1%83,_%D0%A1%D1%82%D1%8D%D0%BD%D0%BB%D0%B8"
