,science,name,birth_place,death_place,birth_date,death_date,works,link
251,Психологи,Александр Романович Лурия,Империя Казань Российская,СССР Москва,1902,1977-08-14,26,"https://ru.wikipedia.org/wiki/%D0%9B%D1%83%D1%80%D0%B8%D1%8F,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
252,Психологи,О́сип Дави́дович (Давыдович) Лурье́,Дубровенский империя Могилёвская Витебской области Российская Дубровно район губерния,Париж Франция,1868-01-28,1955,4,"https://ru.wikipedia.org/wiki/%D0%9B%D1%83%D1%80%D1%8C%D0%B5,_%D0%9E%D1%81%D0%B8%D0%BF_%D0%94%D0%B0%D0%B2%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
253,Психологи,Альфрид Лэнгле,Гётцис,,1951-03-27,,8,"https://ru.wikipedia.org/wiki/%D0%9B%D1%8D%D0%BD%D0%B3%D0%BB%D0%B5,_%D0%90%D0%BB%D1%8C%D1%84%D1%80%D0%B8%D0%B4"
254,Психологи,Анна Александровна Люблинская,Гродно,Ленинград,1903,1983-06-26,7,"https://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F,_%D0%90%D0%BD%D0%BD%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
255,Психологи,"Мадиера, Антонин",,,,,0,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B4%D0%B8%D0%B5%D1%80%D0%B0,_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B8%D0%BD"
256,Психологи,Дэвид Майерс,Сиэтл США,,1942-09-20,,18,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B9%D0%B5%D1%80%D1%81,_%D0%94%D1%8D%D0%B2%D0%B8%D0%B4"
257,Психологи,Дуглас Мак-Грегор,Детройт,Массачусетс,1906,1964,2,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B3%D1%80%D0%B5%D0%B3%D0%BE%D1%80,_%D0%94%D1%83%D0%B3%D0%BB%D0%B0%D1%81"
258,Психологи,Кевин Макдональд,Висконсин США Ошкош,,1944-01-24,,0,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B4%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%B4,_%D0%9A%D0%B5%D0%B2%D0%B8%D0%BD_(%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%BE%D0%B3)"
259,Психологи,Татьяна Давидовна Марцинковская,СССР,,1951-07-29,,0,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%86%D0%B8%D0%BD%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F,_%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0_%D0%94%D0%B0%D0%B2%D0%B8%D0%B4%D0%BE%D0%B2%D0%BD%D0%B0"
260,Психологи,"Марютина, Татьяна Михайловна",,,,,7,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%8E%D1%82%D0%B8%D0%BD%D0%B0,_%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0"
261,Психологи,Абрахам Маслоу,Бруклин Нью-Йорк,Менло-Парк Калифорния,1908,1970,0,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%81%D0%BB%D0%BE%D1%83,_%D0%90%D0%B1%D1%80%D0%B0%D1%85%D0%B0%D0%BC"
262,Психологи,Лидия Владимировна Матвеева,Московская область Волынщино,,1948-06-24,,2,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D0%B2%D0%B5%D0%B5%D0%B2%D0%B0,_%D0%9B%D0%B8%D0%B4%D0%B8%D1%8F_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
263,Психологи,Матюшкин Алексей Михайлович,Гривки области района с. Салтыковского Саратовской,Гривки области района с. Салтыковского Саратовской,1927-12-20,2004,13,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D1%8E%D1%88%D0%BA%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
264,Психологи,Макс Мейер,Данциг Пруссия империя Германская королевство провинция,США,1873-06-14,1967-03-14,7,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B9%D0%B5%D1%80,_%D0%9C%D0%B0%D0%BA%D1%81"
265,Психологи,Ришар Мейли,Шаффхаузен,Мури-Берн,1900-02-28,1991-07-05,3,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B9%D0%BB%D0%B8,_%D0%A0%D0%B8%D1%88%D0%B0%D1%80"
266,Психологи,Дональд Мейхенбаум,Нью-Йорк,,1940-06-10,,0,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B9%D1%85%D0%B5%D0%BD%D0%B1%D0%B0%D1%83%D0%BC,_%D0%94%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%B4"
267,Психологи,Марина Ивановна Мелия,Москва,,1948,,21,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BB%D0%B8%D1%8F,_%D0%9C%D0%B0%D1%80%D0%B8%D0%BD%D0%B0_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
268,Психологи,Владимир Давыдович Менделевич,Казань,,1956,,0,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BD%D0%B4%D0%B5%D0%BB%D0%B5%D0%B2%D0%B8%D1%87,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%94%D0%B0%D0%B2%D1%8B%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
269,Психологи,Вольф Соломонович Мерлин,Могилёв империя Российская,СССР Пермь,1898-01-22,1982-04-06,7,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%80%D0%BB%D0%B8%D0%BD,_%D0%92%D0%BE%D0%BB%D1%8C%D1%84_%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
270,Психологи,Юрий Владимирович Микадзе,УССР Залещицкий Толстое район,,1947-05-26,,4,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BA%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
271,Психологи,Стэнли Милгрэм,США Нью-Йорк Бронкс,США Манхэттен Нью-Йорк,1933-08-15,1984-12-20,6,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D0%B3%D1%80%D1%8D%D0%BC,_%D0%A1%D1%82%D1%8D%D0%BD%D0%BB%D0%B8"
272,Психологи,Джеффри Миллер,Огайо Цинциннати США,,1965,,3,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D0%BB%D0%B5%D1%80,_%D0%94%D0%B6%D0%B5%D1%84%D1%84%D1%80%D0%B8"
273,Психологи,Джордж Армитаж Миллер,Чарлстон США,США Плейнсборо Мидлсекс Плейнсборо Нью-Джерси,1920-02-03,2012-07-22,0,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D0%BB%D0%B5%D1%80,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6_%D0%90%D1%80%D0%BC%D0%B8%D1%82%D0%B0%D0%B6"
274,Психологи,Миллер Джейн Лиза,США,,,,32,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D0%BB%D0%B5%D1%80,_%D0%9B%D0%B8%D0%B7%D0%B0"
275,Психологи,Арнольд Минделл,США,,1940-01-01,,38,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BD%D0%B4%D0%B5%D0%BB%D0%BB,_%D0%90%D1%80%D0%BD%D0%BE%D0%BB%D1%8C%D0%B4"
276,Психологи,Феликс Трофимович Михайлов,СССР РСФСР КазАССР Чимкент округ Сыр-Дарьинский,Россия Москва,1930-04-12,2006-02-22,9,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2,_%D0%A4%D0%B5%D0%BB%D0%B8%D0%BA%D1%81_%D0%A2%D1%80%D0%BE%D1%84%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
277,Психологи,Степан Степанович Моложавый,Хомск,Москва,1879,1937,20,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%BB%D0%BE%D0%B6%D0%B0%D0%B2%D1%8B%D0%B9,_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
278,Психологи,Зерка Теман Морено,Нидерланды Амстердам,Роквилл США,1917-06-13,2016-09-19,5,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%B5%D0%BD%D0%BE,_%D0%97%D0%B5%D1%80%D0%BA%D0%B0_%D0%A2%D0%B5%D0%BC%D0%B0%D0%BD"
279,Психологи,Якоб Леви Морено,Бухарест Королевство Королевство Румыния,США Нью-Йорк,1889-05-18,1974-05-14,24,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%B5%D0%BD%D0%BE,_%D0%AF%D0%BA%D0%BE%D0%B1_%D0%9B%D0%B5%D0%B2%D0%B8"
280,Психологи,Владимир Петрович Морозов,Новгородский РСФСР СССР Крестцы Ленинградская округ область,,1929-04-01,,70,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%BE%D0%B7%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
281,Психологи,Наталия Григорьевна Морозова,Российская Харьков империя Российская,Москва,1906-08-28,1989,4,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%BE%D0%B7%D0%BE%D0%B2%D0%B0,_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
282,Психологи,Серж Московичи,Румыния Королевство Брэила,Париж Франция,1925-06-14,2014-11-15,0,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D1%87%D0%B8,_%D0%A1%D0%B5%D1%80%D0%B6"
283,Психологи,Екатерина Вадимовна Мурашова,СССР Ленинград,,1962-02-22,,20,"https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%80%D0%B0%D1%88%D0%BE%D0%B2%D0%B0,_%D0%95%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B0_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC%D0%BE%D0%B2%D0%BD%D0%B0"
284,Психологи,Ролло Рис Мэй,Огайо Ада,Калифорния Трибурон,1909-04-21,1994-10-22,6,"https://ru.wikipedia.org/wiki/%D0%9C%D1%8D%D0%B9,_%D0%A0%D0%BE%D0%BB%D0%BB%D0%BE"
285,Психологи,Элтон Мэйо,Австралия Аделаида,Англия Великобритания Гилфорд,1880-12-29,1949-09-07,0,"https://ru.wikipedia.org/wiki/%D0%9C%D1%8D%D0%B9%D0%BE,_%D0%AD%D0%BB%D1%82%D0%BE%D0%BD"
286,Психологи,Николае Мэржиняну,Алба Mihalț Mihalț Румыния,Румыния Клуж-Напока,1905-06-22,1980-06-13,0,"https://ru.wikipedia.org/wiki/%D0%9C%D1%8D%D1%80%D0%B6%D0%B8%D0%BD%D1%8F%D0%BD%D1%83,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5"
287,Психологи,Георг Элиас Мюллер,Германия Гримма,Рейх Гёттинген Третий,1850-07-20,1934-12-23,3,"https://ru.wikipedia.org/wiki/%D0%9C%D1%8E%D0%BB%D0%BB%D0%B5%D1%80,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3_%D0%AD%D0%BB%D0%B8%D0%B0%D1%81"
288,Психологи,Владимир Николаевич Мясищев,Империя Российская Фридрихштадт Лифляндская губерния,СССР РСФСР Ленинград,1893-07-11,1973,6,"https://ru.wikipedia.org/wiki/%D0%9C%D1%8F%D1%81%D0%B8%D1%89%D0%B5%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
289,Психологи,Ристо Наатанен,Финляндия Хельсинки,,1939-06-14,,1,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D0%B0%D1%82%D0%B0%D0%BD%D0%B5%D0%BD,_%D0%A0%D0%B8%D1%81%D1%82%D0%BE"
290,Психологи,Клаудио Наранхо,Чили Вальпараисо,США Беркли,1932-11-24,2019-07-12,22,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%80%D0%B0%D0%BD%D1%85%D0%BE,_%D0%9A%D0%BB%D0%B0%D1%83%D0%B4%D0%B8%D0%BE"
291,Психологи,Василий Михайлович Нарбут,,,1871,1950,9,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%80%D0%B1%D1%83%D1%82,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
292,Психологи,Владимир Дмитриевич Небылицын,Челябинская Троицк область,СССР Москва,1930-07-21,1972,6,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B1%D1%8B%D0%BB%D0%B8%D1%86%D1%8B%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
293,Психологи,Юлия Борисовна Некрасова,СССР РСФСР Москва,Россия Москва,1931-12-14,2004-05-22,7,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BE%D0%B2%D0%B0,_%D0%AE%D0%BB%D0%B8%D1%8F_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%BD%D0%B0"
294,Психологи,Роберт Семёнович Немов,СССР,,1941-05-07,,21,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BC%D0%BE%D0%B2,_%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
295,Психологи,Нечаев Николай Николаевич,Калинин СССР,,1946-01-28,,23,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D1%87%D0%B0%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
296,Психологи,Валентина Васильевна Николаева,Р-на Субботино Московской Верейского село обл.,,1937-12-20,,5,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B0,_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
297,Психологи,Джозеф Николоси,США,Калифорния США,1947-01-21,2017-03-08,9,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%BE%D1%81%D0%B8,_%D0%94%D0%B6%D0%BE%D0%B7%D0%B5%D1%84"
298,Психологи,Эрих Нойманн,Берлин империя Германская,Тель-Авив Израиль,1905-01-21,1960,2,"https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B9%D0%BC%D0%B0%D0%BD%D0%BD,_%D0%AD%D1%80%D0%B8%D1%85"
299,Психологи,Виктор Иванович Овчаренко,СССР РСФСР Ульяновская Мелекесс область,Россия Москва,1943-02-05,2009-05-05,41,"https://ru.wikipedia.org/wiki/%D0%9E%D0%B2%D1%87%D0%B0%D1%80%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D1%83%D1%87%D1%91%D0%BD%D1%8B%D0%B9)"
300,Психологи,Штефан Одоблежа,Livezile,Livezile,1902-10-13,1978-09-04,0,"https://ru.wikipedia.org/wiki/%D0%9E%D0%B4%D0%BE%D0%B1%D0%BB%D0%B5%D0%B6%D0%B0,_%D0%A8%D1%82%D0%B5%D1%84%D0%B0%D0%BD"
301,Психологи,Гордон Уиллард Олпорт,Монтесума Индиана,Массачусетс Кембридж,1897-11-11,1967,4,"https://ru.wikipedia.org/wiki/%D0%9E%D0%BB%D0%BF%D0%BE%D1%80%D1%82,_%D0%93%D0%BE%D1%80%D0%B4%D0%BE%D0%BD"
302,Психологи,Ю́рий Миха́йлович Орло́в,Бородинка Кемеровская СССР область,Россия Москва,1928-04-16,2000-09-11,10,"https://ru.wikipedia.org/wiki/%D0%9E%D1%80%D0%BB%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
303,Психологи,Леонард Орр,США Нью-Йорк Нью-Йорк Делавэр,,1937-11-15,,5,"https://ru.wikipedia.org/wiki/%D0%9E%D1%80%D1%80,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B0%D1%80%D0%B4"
304,Психологи,Чарлз Осгуд,Сомервилл Массачусетс США,США Иллинойс,1916-11-20,1991-09-15,11,"https://ru.wikipedia.org/wiki/%D0%9E%D1%81%D0%B3%D1%83%D0%B4,_%D0%A7%D0%B0%D1%80%D0%BB%D0%B7"
305,Психологи,"Оутс, Уэйн Эдвард",,,,,22,"https://ru.wikipedia.org/wiki/%D0%9E%D1%83%D1%82%D1%81,_%D0%A3%D1%8D%D0%B9%D0%BD_%D0%AD%D0%B4%D0%B2%D0%B0%D1%80%D0%B4"
306,Психологи,Иосиф Маркович Палей,СССР РСФСР Речица Гомельская губерния,Санкт-Петербург Россия,1926-04-13,2009-10-09,1,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BB%D0%B5%D0%B9,_%D0%98%D0%BE%D1%81%D0%B8%D1%84_%D0%9C%D0%B0%D1%80%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
307,Психологи,Владимир Николаевич Панфёров,СССР Ленинград,,1939-08-26,,9,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BD%D1%84%D1%91%D1%80%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
308,Психологи,Елизавета Александровна Панько,Ростов-на-Дону,,1939,,5,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BD%D1%8C%D0%BA%D0%BE,_%D0%95%D0%BB%D0%B8%D0%B7%D0%B0%D0%B2%D0%B5%D1%82%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
309,Психологи,Кеннет Айра Паргамент,Вашингтон США,,1950,,4,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B3%D0%B0%D0%BC%D0%B5%D0%BD%D1%82,_%D0%9A%D0%B5%D0%BD%D0%BD%D0%B5%D1%82"
310,Психологи,Борис Дмитриевич Парыгин,СССР РСФСР Ленинград,Санкт-Петербург Россия,1930-06-19,2012-04-09,54,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D1%8B%D0%B3%D0%B8%D0%BD,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
311,Психологи,Патяева Екатерина Юрьевна,СССР Москва,,1958-09-30,,39,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%82%D1%8F%D0%B5%D0%B2%D0%B0,_%D0%95%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B0_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
312,Психологи,Сеймур Пейперт,Претория Южная Африка,Мэн США,1928,2016-07-31,4,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%B9%D0%BF%D0%B5%D1%80%D1%82,_%D0%A1%D0%B5%D0%B9%D0%BC%D1%83%D1%80"
313,Психологи,Лаура Перлз,Пфорцхайм Германия,Пфорцхайм,1905-08-15,1990-07-13,0,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%BB%D0%B7,_%D0%9B%D0%B0%D1%83%D1%80%D0%B0"
314,Психологи,Фредерик Саломон Перлз,Берлин,Чикаго,1893,1970-03-14,7,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%BB%D0%B7,_%D0%A4%D1%80%D0%B5%D0%B4%D0%B5%D1%80%D0%B8%D0%BA"
315,Психологи,Виктор Фёдорович Петренко,СССР РСФСР Ленинград,,1948-03-21,,11,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
316,Психологи,Вадим Артурович Петровский,СССР Харьков,,1950-08-14,,0,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC_%D0%90%D1%80%D1%82%D1%83%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
317,Психологи,"Петрушин, Валентин Иванович",,,,,0,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D1%83%D1%88%D0%B8%D0%BD,_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
318,Психологи,Валерий Викторович Петухов,Московская СССР Болшево (Королёв) область,Россия Москва,1950-09-15,2003,11,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%83%D1%85%D0%BE%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
319,Психологи,Жан Пиаже,Невшатель Швейцария,Женева Швейцария,1896-08-09,1980-09-16,15,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D0%B0%D0%B6%D0%B5,_%D0%96%D0%B0%D0%BD"
320,Психологи,Сергей Писаренко,СССР РСФСР Магнитогорск Челябинская область,,1968-07-22,,0,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%81%D0%B0%D1%80%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
321,Психологи,Энрике Пичон-Ривьере,Женева Швейцария,Буэнос-Айрес Аргентина,1907-06-25,1977-07-16,9,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%87%D0%BE%D0%BD-%D0%A0%D0%B8%D0%B2%D1%8C%D0%B5%D1%80%D0%B5,_%D0%AD%D0%BD%D1%80%D0%B8%D0%BA%D0%B5"
322,Психологи,Константин Константинович Платонов,СССР,СССР,1906,1984,0,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BB%D0%B0%D1%82%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
323,Психологи,Платонов Юрий Петрович,СССР РСФСР Белогорск область Крымская,,1945-07-29,,19,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BB%D0%B0%D1%82%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
324,Психологи,Андрей Анатольевич Плигин,СССР Москва,,1967-01-11,,19,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BB%D0%B8%D0%B3%D0%B8%D0%BD,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
325,Психологи,Сергей Викторович Познышев (Позднышев),Московская губерния,Москва,1870,1943,12,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B7%D0%BD%D1%8B%D1%88%D0%B5%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
326,Психологи,Михаил Покрасс,СССР Куйбышев,,1943-06-13,,7,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BA%D1%80%D0%B0%D1%81%D1%81,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
327,Психологи,Юрий Фёдорович Поляков,СССР Москва,Москва,1927,2002,1,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D1%8F%D0%BA%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%BE%D0%B3)"
