,science,name,birth_place,death_place,birth_date,death_date,age,works,link
150,Лингвисты,Александр Антонович Кривицкий,Округ район Залесье Белорусская СССР ССР Оршанский Мстиславский,Минск Белоруссия,1927-08-15,2017-06-30,89.0,65,"https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B8%D0%B2%D0%B8%D1%86%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
151,Лингвисты,Максим Кронгауз,Москва СССР,,1958-03-11,,61.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%BE%D0%BD%D0%B3%D0%B0%D1%83%D0%B7,_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC_%D0%90%D0%BD%D0%B8%D1%81%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
152,Лингвисты,Вадим Борисович Крысько,Дрезден,,1961,,59.0,56,"https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D1%8B%D1%81%D1%8C%D0%BA%D0%BE,_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
153,Лингвисты,Пётр Саввич Кузнецов,Войска Донского Область,Москва,1899,1968-03-21,69.0,6,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BE%D0%B2,_%D0%9F%D1%91%D1%82%D1%80_%D0%A1%D0%B0%D0%B2%D0%B2%D0%B8%D1%87"
154,Лингвисты,Сергей Александрович Кузнецов,Армянская ССР СССР Кировакан,,1951-12-16,,68.0,35,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%BB%D0%B8%D0%BD%D0%B3%D0%B2%D0%B8%D1%81%D1%82)"
155,Лингвисты,Сергей Николаевич Кузнецов,Москва,,1945-02-11,,74.0,15,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87_(%D0%BB%D0%B8%D0%BD%D0%B3%D0%B2%D0%B8%D1%81%D1%82)"
156,Лингвисты,Ариадна Ивановна Кузнецова,РСФСР Москва СССР,Москва Россия,1932-01-27,2015-04-12,83.0,10,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BE%D0%B2%D0%B0,_%D0%90%D1%80%D0%B8%D0%B0%D0%B4%D0%BD%D0%B0_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
157,Лингвисты,Юрий Константинович Кузьменко,РСФСР район СССР область Липовка Чкаловская Бузулукский,,1941-10-27,,78.0,1,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D1%8C%D0%BC%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
158,Лингвисты,Леонид Игоревич Куликов,Москва СССР,,1964,,56.0,12,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%BB%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%B8%D1%87"
159,Лингвисты,Франц Феликс Адальберт Кун,Кёнигсберг-ин-дер-Ноймарк,Германская империя Берлин,1812-11-19,1881-05-05,68.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%BD,_%D0%A4%D1%80%D0%B0%D0%BD%D1%86_%D0%A4%D0%B5%D0%BB%D0%B8%D0%BA%D1%81_%D0%90%D0%B4%D0%B0%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%82"
160,Лингвисты,Станислав Кур,Воеводство Bliższe Стердынь повят Соколувский Мазовецкое,,1929-11-13,,90.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%80,_%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2"
